"hs_system","hs_level","hs_code","isic_revision","isic_level","isic_code","source"
"HS Combined","HS6","620530","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620530","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620590","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620590","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620590","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620610","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620610","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620610","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620620","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620620","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620620","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620630","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620630","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620630","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620640","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620640","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620640","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620690","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620690","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620690","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620711","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620711","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620711","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620719","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620719","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620719","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620721","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620721","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620721","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620722","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620722","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620722","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620729","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620729","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620729","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620791","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620791","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620791","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620792","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620792","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620792","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620799","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620799","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620799","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620811","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620811","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620811","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620819","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620819","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620819","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620821","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620821","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620821","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620822","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620822","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620822","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620829","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620829","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620829","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620891","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620891","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620891","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620892","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620892","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620892","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620899","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620899","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620899","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620910","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620910","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620910","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620920","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620920","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620920","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620930","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620930","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620930","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620990","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620990","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","620990","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621010","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621010","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621010","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621020","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621020","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621020","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621030","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621030","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621030","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621040","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621040","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621040","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621050","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621050","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621050","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621111","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621111","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621111","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621112","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621112","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621112","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621120","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621120","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621120","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621131","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621131","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621131","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621132","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621132","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621132","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621133","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621133","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621133","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621139","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621139","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621139","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621141","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621141","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621141","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621142","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621142","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621142","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621143","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621143","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621143","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621149","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621149","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621149","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621210","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621210","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621210","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621220","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621220","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621220","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621230","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621230","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621230","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621290","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621290","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621290","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621310","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621310","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621310","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621320","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621320","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621320","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621390","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621390","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621390","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621410","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621410","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621410","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621420","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621420","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621420","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621430","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621430","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621430","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621440","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621440","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621440","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621490","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621490","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621490","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621510","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621510","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621510","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621520","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621520","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621520","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621590","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621590","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621590","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621600","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621600","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621600","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621710","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621710","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621710","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621790","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621790","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","621790","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630110","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630110","3","M","293","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630110","3","S","2930","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630120","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630120","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630120","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630130","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630130","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630130","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630140","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630140","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630140","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630190","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630190","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630190","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630210","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630210","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630210","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630221","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630221","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630221","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630222","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630222","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630222","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630229","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630229","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630229","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630231","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630231","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630231","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630232","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630232","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630232","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630239","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630239","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630239","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630240","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630240","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630240","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630251","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630251","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630251","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630252","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630252","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630252","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630253","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630253","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630253","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630259","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630259","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630259","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630260","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630260","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630260","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630291","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630291","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630291","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630292","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630292","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630292","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630293","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630293","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630293","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630299","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630299","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630299","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630311","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630311","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630311","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630312","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630312","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630312","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630319","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630319","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630319","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630391","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630391","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630391","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630392","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630392","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630392","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630399","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630399","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630399","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630411","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630411","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630411","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630419","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630419","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630419","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630491","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630491","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630491","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630492","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630492","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630492","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630493","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630493","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630493","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630499","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630499","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630499","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630510","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630510","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630510","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630520","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630520","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630520","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630531","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630531","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630531","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630532","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630532","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630532","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630533","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630533","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630533","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630539","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630539","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630539","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630590","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630590","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630590","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630611","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630611","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","630611","3","S","1721","HS_Combined_ISIC_Rev3"
